,아이디,날짜,맛평점,양평점,배달평점,리뷰
1099,   손님,2019년 5월 30일,5,5,5,엄청 빨리 왔어요~ 맛은 항상 만족.
1100,sg**님,2019년 5월 28일,5,5,5,맛있어요
1101,   손님,2019년 5월 26일,5,5,5,"맛나게 맛입게 먹었음~배달 빠르고,
친절하시고~~^^"
1102,   손님,2019년 5월 24일,5,5,5,"배달 진짜 빨라서 놀랫움.. 15분만에 도착!!
소짜리인데도 양도 많고 서비스도 굿굿
다시 시켜먹을 생각 아주 많아욥👍"
1103,wl**님,2019년 5월 24일,5,5,5,"제가 원래 족발을 별로 안좋아해서 항상 먹던데만 먹거나 아니면 잘 안먹는데 평이 좋아서 시켜먹어보니 정말 괜히 좋은게 아니였네요ㅎㅎ 매운게 땡겨서 불족발로 시켰는데 정말 깔끔하게 매워요ㅎㅎ 많이 맵긴하던데 너무 맛있었고 막국수도 묵사발도 너무 맛있고 남김없이 다 먹었답니다ㅠㅠㅎ 진짜 10개 쿠폰 모아서 다 먹을려구요ㅎㅎ 양도 많고 늦게까지 영업해주셔서 잘먹었습니당 ㅎㅎ!!

리뷰가 너무 늦었네요 죄송해요ㅠㅠ"
1104,so**님,2019년 5월 23일,5,4,4,맛있었어요 ㅎㅎ 막국수도 맛있었어요ㅎ
1105,   손님,2019년 5월 23일,5,5,5,"어제 시켜먹었는데 오늘 쓰네용ㅎ.ㅎ
처음 시켜먹었는데 서비스 좋고 맛도 좋고
특히 양이 대박이었어요... 둘이 먹고 반을 남겼네용 허허ㅋㅋㅋㅋ무김치 혹시 더 갖다주실 수 있나 하고 메모 남겼었는데 챙겨주셔서 정말 감사합니다! 맛있게 잘 먹었습니당♡"
1106,le**님,2019년 5월 22일,5,5,5,늘 시켜먹어요 진짜 푸짐하고맛있어요 희희
1107,   손님,2019년 5월 21일,5,5,5,맛있고 깔끔해요!!
1108,   손님,2019년 5월 20일,5,4,5,까끔하고 특히 불족발이 적당히 매우면서 불맛도 나고 괜찮았습니다
1109,mc**님,2019년 5월 20일,5,5,5,어제 개인적으로 속상한일이 있어서 잠도안오고 그래서 야식을 조금먹으려고 족발시켰어요. 음식도 참 맛있었지만 무엇보다도 따뜻한 마음이 담긴 손편지ㅜㅜ 정말 고맙고 또 고맙습니다.
1110,ot**님,2019년 5월 19일,5,5,5,매번 시켜먹지만 양도 많고 맛있어요!
1111,gy**님,2019년 5월 17일,5,5,5,제가 정말 자주 시켜먹는곳입니다 !! 정말 맛있어요ㅠㅠㅠ 집근처 족발집중에선 미소족발이 체고입니당 ✌🏻✌🏻
1112,   손님,2019년 5월 17일,5,5,5,늘 잘 먹고 있어요 고맙습니다 짱짱
1113,ja**님,2019년 5월 16일,3,3,4,"기름기가 좀 많네요. 살이 좀 적어요;;ㅠㅡㅠ
배달은 빨리 왔습니다."
1114,pc**님,2019년 5월 16일,5,5,5,맛있게먹을게요~ 메뉴 다 잘왔고 배달원도 착하고좋았어요 :)
1115,al**님,2019년 5월 15일,5,5,5,맛있게잘먹어습니다.
1116,   손님,2019년 5월 15일,4,4,4,정말정말 맛있습니다!!!
1117,sh**님,2019년 5월 15일,5,5,5,...........
1118,   손님,2019년 5월 14일,5,5,5,"항상 만족스러운 만족!! 
족발도 부드럽고 따뜻해요~ 잘 먹겠습니다~ 번창하세요!!!"
1119,   손님,2019년 5월 14일,5,5,5,맛도 양도 배달도 좋습니다
1120,   손님,2019년 5월 14일,5,5,5,"두번째 시켜먹는데 맛있었어요.
저번에 먹었을 때는 남편은 맛있다 그러고 저는 쏘쏘였는데... 오히려 제가 여기 족발이 머리에 아른아른해서 또 시켜먹었어요!하하하
이번엔 불족발만 시켰는데 저번보다 더 매운 것 같았어요 ㅠㅠ 조금 힘들었지만 화끈하게 스트레스 날려버린 기분이예요 ㅎㅎㅎㅎ
귀여운 우리 고양이도 보고가세요~ㅎㅎㅎ"
1121,   손님,2019년 5월 13일,4,4,5,앞발이 없어 아쉽네요
1122,ga**님,2019년 5월 8일,5,3,4,"불족발에서 숯불향 최고입니다

막국수는 믿고 먹습니다 최고"
1123,fa**님,2019년 5월 8일,3,5,5,"김치가 달아요
전체적으로 깔끔합니다"
1124,   손님,2019년 5월 8일,5,5,5,"여기 불족은 매운데 자꾸 땡기는맛이에용 족발도 맛있구요
앞으로 족발은 여기서 시켜먹을것같네요 잘먹었습니다^-^"
1125,gy**님,2019년 5월 8일,5,5,2,맛있게잘먹었습니다~^^~
