,아이디,날짜,맛평점,양평점,배달평점,리뷰
553,sn**님,2022년 3월 26일,5,5,5,배달도 빠르고 맛있어요
554,zz**님,2022년 3월 26일,5,5,4,"깔끔하니 맛있게 잘먹었어요 자주 주문할게요
익스프레스 배달이 조금 늦은건 아쉬워요"
555,we**님,2022년 3월 26일,5,5,5,역시 배달도 빠르고 맛있어요.
556,wl**님,2022년 3월 25일,5,5,5,맛있어요 많이파세요
557,ko**님,2022년 3월 25일,5,5,5,"사장님 최고~!!
조리도 빠르고, 치즈 대박임 여기ㅠㅠ"
558,mi**님,2022년 3월 25일,5,5,5,굿굿 베리굿 스트로베리굿
559,dk**님,2022년 3월 25일,5,5,5,좋네요 잘먹었습니다
560,dl**님,2022년 3월 24일,5,5,5,맛있게 먹었습니다
561,ch**님,2022년 3월 24일,5,5,5,맛있네요 간만에 동까수 ㅎㅎ
562,lo**님,2022년 3월 24일,5,5,5,양도 많고 맛있어요
563,ti**님,2022년 3월 23일,5,5,5,맛있어요!! 잘먹었어요
564,pe**님,2022년 3월 23일,5,5,5,맛있어요 배달빠르구요
565,kh**님,2022년 3월 22일,5,4,5,첨 시켜봤는데 맛있네요 튀김이 바삭하고 따뜻하게 와서 잘먹었습니다~
566,ji**님,2022년 3월 22일,5,5,5,오 맛잇네요 잘먹엇습니당
567,ro**님,2022년 3월 22일,5,5,5,"식어도 맛있고 치즈도 듬뿍 크기도 아주 커서 만족스런 한끼였습니다.
잘 먹었습니다."
568,pp**님,2022년 3월 22일,3,4,5,"먹을만함-'""::;,×1÷##"
569,st**님,2022년 3월 22일,5,5,5,"항상 맛있게 잘 먹고 있습니다
요청사항도 잊지 않고 들어주시고 배달도 빨라요
번창하세요"
570,z6**님,2022년 3월 21일,5,5,5,괜찮게 맛있었어요!
571,pa**님,2022년 3월 21일,5,5,5,맛있어요! 모밀이 진짜 맛있네요
572,fo**님,2022년 3월 20일,5,5,5,맛있게 잘 먹었습니다
573,tj**님,2022년 3월 20일,5,5,3,"분명 곧 도착 예정 알림 받았는데 그 이후 소식이 없길래 혹시나 해서 문 열었더니 외롭게 식어가고 있었습니다ㅠ
문자 달라했는데..
그럼에도 아직 따뜻하고 너무 맛있네요~"
