,아이디,날짜,맛평점,양평점,배달평점,리뷰
123,sk**님,2022년 4월 5일,5,5,4,맛있어요~~~ 배달이 30분 이내 도착이라고 안내됐는데 50분 걸린거는 조금 아쉬웠어요 !
124,hy**님,2022년 4월 4일,5,5,4,굿굿~~항상 맛있죠 뭨ㅋ
125,ps**님,2022년 4월 3일,4,4,4,맛있어요
126,ma**님,2022년 4월 1일,5,5,5,역시 모짜렐라스팸마리랑 길거리떡볶이 조합은 최고입니다
127,un**님,2022년 3월 29일,5,5,5,칼배송 너무맛있어요 자주주문합니다
128,6p**님,2022년 3월 28일,5,5,5,언제 먹어도 맛있어요👍🏻✨
129,ji**님,2022년 3월 27일,3,4,4,양념순대 안 튀겨졌어요
130,an**님,2022년 3월 27일,5,5,5,정말 맛있어요!!!
131,ch**님,2022년 3월 26일,5,5,5,맛있게 잘 먹었습니다!
132,jh**님,2022년 3월 24일,4,4,5,쫄면 먹고 싶어 시켰어요
133,ev**님,2022년 3월 23일,5,5,5,김밥도 맛있고 떡볶이도 불지 않고 맛있었어요~~
134,mi**님,2022년 3월 23일,5,5,5,역시 내 입에 맞는 떡볶이는 여기뿐이다
135,dn**님,2022년 3월 22일,4,4,3,거리가 가까움에도 불구하고 배달이 늦어서... 양도 생각보다 적어요... ㅠㅠ 맛은 진짜 괜찮은데...
136,or**님,2022년 3월 22일,5,4,5,원래 단무지 기본으로 좀 주지 않나요 항상 줫던거같은데 오늘은 안왔어요 ㅠㅠ 맛있게 먹었는데 단무지 아쉬워서 별하나 뺍니다 ㅠㅠ
137,wc**님,2022년 3월 21일,4,4,4,"쫄면 맛있어요
마리 가격 사악해"
138,kh**님,2022년 3월 19일,5,5,5,스쿨푸드 메뉴는 진심 다 맛있는듯
139,db**님,2022년 3월 19일,5,5,5,배달도 빠르고 요청사항 잘 들어주셔서 좋아요~
140,fr**님,2022년 3월 18일,5,5,5,배달 빠르고 맛잇어요 ㅎㅎ
141,be**님,2022년 3월 17일,5,5,5,몸살기운에 떡볶이가 너무 먹고싶은데 맵찔이라 매운건 또 못먹어서 덜맵게 부탁드렸더니 정말 덜맵게 만들어 보내주셨어요~~덕분에 너무 잘 먹었습니다.
142,li**님,2022년 3월 16일,5,5,5,빠르게 가져다 주셔서 감사합니다~
143,ja**님,2022년 3월 13일,5,5,5,"떡볶이가 많이 매웠었는데 오늘 껀 딱 좋았어요
스팸마리도 맛있었습니다"
144,su**님,2022년 3월 10일,5,5,5,맛있게 먹었습니다. 2인 세트라기에 주문했다가 하루종일 먹었네요. 양이 어마어마 합니다.
145,to**님,2022년 3월 10일,5,5,5,배달 빠르고 맛있어요!!!
146,kt**님,2022년 3월 9일,5,5,5,빠른 배송 및 맛있는 음식
147,db**님,2022년 3월 9일,4,5,5,"어제 오늘 연속으로 주문했는데 두번 다 마리소스 안주셨어요
어제는 바빠서 그랬겠거니 하고 그냥 넘겼는데 오늘 또 안주셨네요 .."
148,oo**님,2022년 3월 9일,5,5,5,"언제나 약속된 시간보다 빠르게 오고 김치볶음밥과 야채듬북쫄면,양념중독만두는 늘 변함없이 배달 해서 먹는 메뉴이며 넘 맛있어요"
149,10**님,2022년 3월 9일,5,5,5,김볶밥이랑 만두가 대박임. 맛있어요
150,ro**님,2022년 3월 8일,5,2,2,양도 아쉽고 머리카락이 나와서 아쉽지만 맛은 맛있었어요! 단무지 빼달라고 했는데 요청사항은 안보시나봐요..
151,db**님,2022년 3월 8일,5,5,5,"요청사항 잘 들어주시고 따뜻하게 배달 왔어요
그리고 배달 기사님도 친절하세요!"
152,js**님,2022년 3월 7일,5,5,5,맛있었어요~~♡♡♡♡
153,td**님,2022년 3월 7일,5,5,5,맛있게 잘 먹었습니다
154,oh**님,2022년 3월 7일,5,5,4,"예상시간보다 훨씬 빨리 배달해줬어요 !!
역시 맛있어요 ~~ 근데 원래 단무지 기본으로 줬던 것 같은데 오늘은 없네요..ㅜㅜ"
155,tl**님,2022년 3월 5일,4,4,4,떡볶이가 좀 많이 매워요ㅠ 덜맵게 해달라고 했는데도ㅠㅠ
156,so**님,2022년 3월 4일,5,5,5,맛있게 잘먹었습니다~
157,te**님,2022년 3월 3일,4,4,4,맛있게 잘먹었습니다
158,gp**님,2022년 3월 3일,5,5,5,맛나요 아주
159,6p**님,2022년 3월 1일,5,5,5,베이컨마늘말이가 좀 탔더라구요 ㅜㅠ 그래도 맛있게 잘 먹었습니당
160,su**님,2022년 2월 27일,5,5,5,간편하게 먹기 좋아요
161,mu**님,2022년 2월 27일,5,5,5,믿고 먹는 스쿨푸드~!
162,dl**님,2022년 2월 24일,5,5,5,처음 시켜먹었는데 맛있어요
163,nw**님,2022년 2월 23일,5,5,5,맛 있게 잘 먹었습니다
164,oo**님,2022년 2월 23일,5,5,5,"김치볶음밥 맛있습니다~베이컨과 적당한 느끼함과  그 느끼함을  잘잡아주는  매운맛이 좋았습니다.
시그니처라고 할수 있는 야채듬뿍졸면도 맛있습니다"
165,oo**님,2022년 2월 23일,5,5,5,야채듬북쫄면과 중독만두는 늘 먹는메뉴로 여전히  맛있었습니다~~~잘 먹었습니다
166,ps**님,2022년 2월 22일,5,5,3,맛있어요
167,mu**님,2022년 2월 22일,5,5,5,맛있어요!!💙💙💙💙
168,su**님,2022년 2월 20일,5,5,5,아들이 소떡 떡꼬치랑 다 좋아해요. 맛있어요
169,yj**님,2022년 2월 19일,5,5,5,맛있게 잘먹었습니다 ㅎㅎ
170,lo**님,2022년 2월 18일,5,5,5,김치볶음밥이먹고싶어 주문햇는데 너무 맛있어요
171,mu**님,2022년 2월 15일,5,5,5,넘 맛있어요ㅠㅠ 최고.. 이틀연속 시키고있어용
172,le**님,2022년 2월 14일,5,5,5,짱 맛 이 예 용 ! 👍
