,아이디,날짜,맛평점,양평점,배달평점,리뷰
6540,   손님,2017년 6월 19일,-,-,-,양도 많고요 맛도 너무맛잇고 저렴한가격에 막국수와 보족세트 진짜맛낫습니다 어머니가 나중에 배달시켜드신다고허시네요
6541,   손님,2017년 6월 19일,-,-,-,두번째 시켰는데 변함없이 친절하시고 맛있네요. 종류별로 한번씩 다먹어봐야겠어요. 만족합니다.
6542,   손님,2017년 6월 19일,-,-,-,사장님 친절하시고 육즙가득하고 정갈한음식...정말 맛있네요. 베리굳입니다.
6543,   손님,2017년 6월 18일,-,-,-,맛있어요
6544,   손님,2017년 6월 18일,-,-,-,항상 친절하고 맛있어요 잘먹었습니다~
6545,se**님,2017년 6월 18일,-,-,-,맛있어요~ 백김치도 맛있고 고기에 살코기가 더 많으면 좋겠어요
6546,   손님,2017년 6월 18일,-,-,-,맛납니다 역시 올스타 강추 !!
6547,   손님,2017년 6월 18일,-,-,-,이제야 리뷰올리네요~어제저녘에도 잘먹었어요~ 서비스까지 주시는 센스까지~  항상 맘에 들어요~  맛도 그렇고 서비스도 그렇고~  족발보쌈은 항상 여기서만 시켜먹네요~
6548,   손님,2017년 6월 18일,-,-,-,양도 많고 배달도 빠르고 맛있어요~~~
6549,   손님,2017년 6월 16일,-,-,-,배달 빠르고 맛도 좋다! 이제 보쌈은 무조건 여기서 ㅋㅋ
6550,   손님,2017년 6월 16일,-,-,-,불금이라 한잔하고 싶어서 치킨먹을까하다 시켜봤는데 가격대비 맛도 좋고 만족합니다  소주도 서비스로 주셔서 아주 좋네요  혼자 먹기에도 양이 많아보이구요--앞으로 종종 애용하겠습니다
6551,   손님,2017년 6월 16일,-,-,-,맛있게 잘 먹었습니다!
6552,   손님,2017년 6월 14일,-,-,-,오늘도 맛있게 잘먹었어요~^^항상 친절하시고 배달도 빠르고 맛도 있어요~적극 추천해요~~^^
6553,hk**님,2017년 6월 13일,-,-,-,비쥬얼을보세요 이정도면 진짜 최고임ㅋㅋㅋ 두번시켜먹는데대만족!!
