,아이디,날짜,맛평점,양평점,배달평점,리뷰
613,   손님,2020년 8월 27일,4,4,5,"양념도 맛있고 와사비 소스도 맛있어요~
근데 이상하게 많이 못먹겟네요."
614,   손님,2020년 8월 26일,5,5,5,넘 맛있게 먹엇어요 다른 메뉴도 먹어봐야겠어요
615,01**님,2020년 8월 26일,5,5,5,"진짜 맛있었어요 원래 파닭 먹고 싶어서 주문한 메뉴인데 양파가 더 손이 많이 가네요
양념치킨 잘 안먹던 제가 양념치킨을 제일 빨리 먹었구요
세가지 맛이라그래서 대충 만들까봐 안시키다 오늘 처음 시킨건대 앞으로 자주자주 시켜먹을게요!"
616,ji**님,2020년 8월 25일,5,5,5,"맛있게 잘먹는 집이에요.
양도 푸짐하고 양파 많이주셔서 정말좋아요!"
617,my**님,2020년 8월 22일,5,5,5,매운데 중독성있어요 ㅋㅋㅋ
618,   손님,2020년 8월 21일,5,5,5,처음 시켜봤는데  맛 있네요!
619,dj**님,2020년 8월 21일,4,4,5,중  처음 시켜봤는데  3명이서  먹기 괜찮네요~
620,va**님,2020년 8월 17일,5,5,5,가 먹고 찍었어요 너무맛있어요 맨날 이 메뉴만 시키는서같아요
621,79**님,2020년 8월 17일,5,5,5,재주문했어요~ 예상시간보다 빨리 배달해주셔서 맛있게 잘 먹었습니다~^^
622,   손님,2020년 8월 15일,4,4,4,맛나요 양두 푸짐 ㅎ
623,mh**님,2020년 8월 14일,5,5,5,존맛탱! 존맛탱!!
624,ak**님,2020년 8월 14일,4,5,5,처음 시켜먹었는데 배달도 빠르고 세가지 맛울  븡길 수 있어서 좋네용~^^
625,   손님,2020년 8월 11일,3,3,3,"후라이드 , 간장은 늘 맛있는데
양념은 늘 맛없네요 ㅠㅠ 먼가 고추장맛이 너무 나요.."
626,   손님,2020년 8월 11일,5,5,5,정말 맛있어요 3000원 할인받아서 좋은 가격에 맛있게 먹었습니다~
627,   손님,2020년 8월 10일,5,5,5,그냥 개꿀맛 디지게 맛있어요
628,wl**님,2020년 8월 9일,5,5,5,투존 치킨 잘먹었습니다!@!!
629,wl**님,2020년 8월 9일,5,5,5,아주 맛있어요! 자주자주 시켜먹을게료
