,아이디,날짜,맛평점,양평점,배달평점,리뷰
84,lh**님,2022년 9월 9일,5,5,5,오늘은 뭔가 양이 적어보였어요 최근에 뼈를 먹어서 그런가봐요
85,ju**님,2022년 9월 8일,5,5,5,가족들과 맛있게 먹었어요~~^^
86,gb**님,2022년 9월 7일,5,5,5,ㅅ숏숏ㅅㅅㅅㅅㅅㅅㅆㅅㅅㅅㅅ
87,om**님,2022년 9월 7일,5,5,5,맛있게 잘 먹었네요
88,ji**님,2022년 9월 6일,5,5,5,양념이 어릴 적 먹던 딱 그 맛이예요~~맛있어요♡
89,ph**님,2022년 9월 5일,5,5,5,언제 먹어도 맛있어요
90,h_**님,2022년 9월 4일,5,5,5,맛잇게 잘먹엇어요!!
91,gj**님,2022년 9월 4일,4,4,1,ㅇ양념이 다 샛어요….
92,ji**님,2022년 9월 4일,5,5,5,먹다 뒤늦게찍었네요 맛있어요
93,lb**님,2022년 9월 3일,4,5,5,"너무 맛있어서 사진 남길새도 없이
다 먹다보니
배불러서 이제 사진 찍었어요^^~~
다음번엔 미리 찍을께요"
94,qk**님,2022년 9월 3일,5,5,5,맛있게 잘 먹었습니다~ 행사가격 좋네요
95,ww**님,2022년 9월 3일,5,5,5,역시나 맛있는 처갓집!
96,64**님,2022년 9월 3일,5,5,5,맛있고 배달도 너무 빨라서 대만족이에요!!
97,ki**님,2022년 9월 2일,4,5,5,"평소보다 살짝 아쉽긴했지만
처갓집은 처갓집"
98,bo**님,2022년 9월 2일,5,5,5,와락은 양념이 더 있어야겟어요
99,kj**님,2022년 8월 31일,5,5,5,배달 빠르고 맛있습니다
100,dj**님,2022년 8월 30일,5,5,5,양념치킨은 역시 처갓집!
101,ra**님,2022년 8월 29일,5,5,5,"맛있게 잘먹었어요
감사해요"
102,co**님,2022년 8월 28일,5,5,5,잘 먹었어요. 배부릅니다.
103,at**님,2022년 8월 28일,5,5,5,"맛있어요
사진은못찍었내요ㅜㅜ"
104,rh**님,2022년 8월 26일,5,5,5,바삭바삭하고 맛있어요~~
105,su**님,2022년 8월 25일,5,5,5,맛있어용최고예요ㅎㅎ
106,jh**님,2022년 8월 25일,5,4,3,"닭의 신선도는 뼈색깔을  보면 알수 있다고 하는데..정말 하얀것이 신선 그 자체...그러니, 맛은 그 자체로 좋았습니다..그리고, 양이 많아 다음날, 그냥 먹어도 맛이 그대로..."
107,jh**님,2022년 8월 24일,5,5,5,맛잇게 잘 먹었습니다
108,re**님,2022년 8월 23일,5,5,5,정말 맛있게 잘먹었습니다!
109,dp**님,2022년 8월 21일,5,5,5,맛있어요~ 양념은 역시 처갓집이네요 .. ㅎㅎ
110,ki**님,2022년 8월 21일,3,5,5,"갑자기 홍어냄새처럼 삭힌향?? 그런게 다리두개에서만 확나네요
몇번시켜먹었는데 이런적은 처음이라 당황스럽네요.."
111,gr**님,2022년 8월 21일,5,5,5,"처음 먹는데 맛있어요
베리베리굳굳"
112,se**님,2022년 8월 19일,1,3,2,메뉴가 에러였어요… 양념인줄알고 시켰는데 신메뉴였다는 ㅜ 저한테는 너무 맛없었어요. 원조 양념 드세요..
113,go**님,2022년 8월 19일,5,5,5,반반 햇는데 너무 맛있고 생각보다 빨리 왔어요! ㅎㅎㅎ
114,hu**님,2022년 8월 19일,-,-,-,맛있습니다 항상 주문 한집입니다
115,gh**님,2022년 8월 17일,5,5,5,처갓집은 항상 옳음 근데 여기가 그런지 모르겠는데 뻑살이 좀 많은느낌
116,cs**님,2022년 8월 16일,-,-,-,빠삭하고 엄청 맛있네요 이거
117,co**님,2022년 8월 15일,5,5,5,빠르게 배달해주셔서 맛있게 잘 먹었습니다.
118,42**님,2022년 8월 15일,5,5,5,배달빠르고 맛있어요!
119,il**님,2022년 8월 12일,5,4,3,"집앞으로 안와서 찾으러 갔네요 ㅡㅡ;; 
양은 좀 적지만 맛있게 잘 먹었습니다 
치즈볼도 맛있어요!!"
120,do**님,2022년 8월 11일,5,5,5,맛있습니다 추천드려요
121,jh**님,2022년 8월 10일,5,5,5,밥 반찬으로 딱 입니다. 치즈볼도 너무 맛잇네요
122,kj**님,2022년 8월 9일,5,5,5,핫슈프림도 생각보다 괜찮네요
123,no**님,2022년 8월 9일,4,4,4,"맛있어요!!
특히 순살 식감이 괜찮음"
124,ri**님,2022년 8월 9일,-,-,-,응맛잇다응맛잇다응맛잇다응맛잇다
125,lm**님,2022년 8월 8일,4,5,5,맛있어요 근데 퍽퍽살이 너무 많아서 먹기 힘들었어요
126,mu**님,2022년 8월 7일,5,5,5,"후라이드,양념 다 맛있어요"
127,ha**님,2022년 8월 7일,5,5,5,맛있게 잘 먹었습니다~~
128,pu**님,2022년 8월 7일,4,4,4,"기본양념주문. 뭔가 예전에 먹던 양념이 아닌것같아요~
레트로 오리지날 양념 기대했는데ㅠ
그래도 맛있게 잘먹었습니다~"
129,sh**님,2022년 8월 7일,5,5,5,굿...........
130,rl**님,2022년 8월 6일,-,-,-,바삭바삭 맛있어요 짱짱
131,li**님,2022년 8월 6일,-,-,-,기름이 깨끗한거 같아요
132,rl**님,2022년 8월 6일,5,5,5,감사합니다 감사합니다
133,dy**님,2022년 8월 6일,5,5,5,맛있게 잘 먹었습니다!
134,ys**님,2022년 8월 6일,5,2,5,"한마리? 1.5마리 정도인 것 같아요
1인1닭 가능~"
135,wh**님,2022년 8월 5일,5,5,5,언제 먹어도 맛있어요 ~^^
136,bo**님,2022년 8월 3일,5,5,5,항상 한결같이 맛있어요
137,km**님,2022년 8월 1일,5,4,5,첨시켜보는곳인데 맛있었어요! 처갓집 지점마다 떡 넣어주시는곳도 있고 아닌곳도 있는데 여기는 없었어요. 그래도 배부르게 잘멋었습니다
138,rh**님,2022년 7월 27일,5,5,5,맛이 너무너무너무 좋아서 사진도 못찍고 먹엇네요
139,ld**님,2022년 7월 25일,5,5,5,감사합니다. 잘 먹었습니다.
140,ly**님,2022년 7월 25일,5,5,5,잘먹었습니다! 굿굿굿!!
141,se**님,2022년 7월 24일,4,4,5,맛있어용~ 느끼하긴했어요
142,ls**님,2022년 7월 24일,5,5,5,처갓집 🍗 순살 슈프림양념🍗 넘 양념두 맛있구👍👏👏😉 빠른 배달과 많은 양 바삭하구 촉촉하구 👍👏👏😉 강추합니다^^
143,yo**님,2022년 7월 23일,2,4,1,닭강정은 아닌걸로.... 배달도 영....
144,su**님,2022년 7월 23일,5,5,5,맛있게잘먹었습니다ㅎㅎ
145,8v**님,2022년 7월 22일,5,5,5,맛있어요맛있어요맛있어요
146,ki**님,2022년 7월 22일,5,5,5,역시 처갓집입니다 존맛탱
147,kr**님,2022년 7월 22일,5,5,5,"맛있어요
기대한 그맛 맛있죠"
148,be**님,2022년 7월 22일,-,-,-,치킨 너무 맛있어요
149,si**님,2022년 7월 21일,4,3,5,처음 먹어보는 메뉴인데 둘이먹기엔 약간 부족하고 슈프림만 못하네요.. 앞으로 슈프림만 먹어야겠습니다.
150,bl**님,2022년 7월 20일,5,5,5,맛잇어요 다음에 또 주문할게요
151,cs**님,2022년 7월 20일,-,-,-,맛있게 잘먹었습니다
152,yo**님,2022년 7월 18일,5,5,5,맛있게잘먹었습니다요
153,ly**님,2022년 7월 17일,4,4,5,순살인데 뼈가 같이 있네요
154,su**님,2022년 7월 17일,5,5,5,"역시 클래식은 클래식입니다, 맛있습니다"
155,ry**님,2022년 7월 16일,5,5,5,"양반후반 클래식이 최고죠
양념잘하는집 ㅎㅎ"
