,아이디,날짜,맛평점,양평점,배달평점,리뷰
485,na**님,2022년 5월 19일,5,5,5,"처음 시켜봤는데 처음으로 찜닭 시켜서 다 먹었어요! 순한맛 시켰는데 안맵고 딱 좋았습니다
사이드로는 오이냉국, 계란찜, 쌈무가 와요
리뷰이벤트로 고구마 선택했는데 찜닭이랑 고구마도 잘 어울렸어요
거나한 저녁 한상이었습니다"
486,d3**님,2022년 5월 17일,4,4,5,사진을 못 찍었네요.  알차고 맛있습니다. 순대서비스 감사합니다
487,hy**님,2022년 5월 17일,5,5,5,"배달기사님도 친절하고 예정보다도 빨리와주시고 양도 많아서 배터지게 먹고도 남았어요 !
맛도 묵은지가 너무 맛있고 구성도 알차고 재료들하고도 잘 어울려서 만족스럽게 잘먹었습니다.
감사합니다. 번창하세요~"
488,qp**님,2022년 5월 16일,4,5,5,"조금 간간하지만 전반적으로 맛있는데 계란찜은 오늘따라 좀 비리네요. 찜닭 4.5, 계란찜 3, 냉국 5점 드립니다."
489,ha**님,2022년 5월 16일,5,5,5,정말 모든 부분이 대만족
490,hs**님,2022년 5월 16일,5,5,5,너무 맛있어서 2주일에 3번 시켜먹게되네요 앞으로도 자주 먹을께요
491,te**님,2022년 5월 16일,5,5,5,아주 맛있었고 또 먹고싶다
492,ak**님,2022년 5월 15일,5,5,5,맛있게먹었어요!!!ㅎㅎ
493,ho**님,2022년 5월 14일,5,5,5,"냄새부터가 참을 수 없습니다!
너무 맛있게 잘 먹었어요^^"
494,na**님,2022년 5월 14일,5,5,5,양도많고 맛있어요~ 보통맛도 은근 맵네요
495,hs**님,2022년 5월 14일,5,5,5,매우 맛있었어요! 근데 분명 치즈폭탄 찜닭인데 치즈양이 적었어요 ㅠㅠ
496,ks**님,2022년 5월 13일,5,5,5,진짜 너무 좋네여 양도 많고 다양한 거 많이 들어있어요~~
497,au**님,2022년 5월 13일,5,5,5,언제나 찜닭은 행찜이죠! 저희 아들이 별 더주고싶은데 5개까지밖에 못줘서 아쉽다네요:) 담에 찜닭 먹고플때 또 주문하러 올께요!
498,st**님,2022년 5월 12일,5,5,5,감사합니다 푸짐하니 잘 먹겠습니다
499,uo**님,2022년 5월 12일,5,5,5,매콤하니 맛있네요
500,pi**님,2022년 5월 12일,5,5,5,참 맛나고 좋더군요
501,ti**님,2022년 5월 11일,5,5,5,"아쉽게도 순대토핑을 깜빡하신것같지만^^;;
그래도 역시 행복한찜닭은 너무맛있네요 배불리 잘먹었습니다~"
502,ji**님,2022년 5월 10일,5,5,5,양도 많고 맛있어요!
503,ca**님,2022년 5월 10일,5,5,5,"보기에도 먹음직스럽지만, 먹어보면 더 맛있네요 ㅎㅎ
양념도 맛깔나고 토핑도 찜닭과 잘 어우러져 꿀맛입니다 ^^"
504,th**님,2022년 5월 10일,5,5,5,"정말 맛있습니다.
채소 크기도 좋고
적절한 간도 좋아요!
재주문 의사 충분합니다!!!"
505,bu**님,2022년 5월 9일,5,5,5,음식도 너무 맛나구 배달도 안전하게 해주셔서 계속 시키게 됩니당!
506,kc**님,2022년 5월 9일,5,5,5,잘 먹었습니다 너무 맛있네요
507,jj**님,2022년 5월 9일,5,5,5,"배달도 빠르고 양도 많고 맛도 좋고 다 좋네요 ㅎㅎ
특히 포장도 깔끔해서 받기만 해도 기분이 좋았습니다 ㅎ"
508,jo**님,2022년 5월 9일,5,5,5,정성 가득한 메세지에 기분이 좋아지네요.
509,js**님,2022년 5월 8일,5,4,5,엄청 맛나고 든든하게 잘먹었습니다
510,do**님,2022년 5월 8일,5,5,5,항상 만족하면서 먹었어요.  계란찡도 맛있고 찜닭도 맛있어요
511,su**님,2022년 5월 8일,5,5,5,맛있게먹겠습니다ㅎㅎㅎ
512,tw**님,2022년 5월 8일,5,5,5,양도푸짐 배달기사님도 친절 맛집히나 찾앗어요~ 잘먹엇습니당
513,ju**님,2022년 5월 8일,5,5,5,2인인데도 양이 많아 남길 정도네요👍🏻 순대랑 당면이랑 모든게 야들야들 진짜 잘 익었습니다ㅠㅠ 오랜만에 맛난 찜닭집 찾았네요 강추입니다👍🏻
514,sk**님,2022년 5월 8일,5,5,5,맛있게 잘 먹었습니다~
515,hx**님,2022년 5월 7일,5,4,5,양도 괜찮고 맛도 좋네요
516,bc**님,2022년 5월 7일,5,5,5,맛있어요!!! 찜닭은 항상 여기서 시켜먹어요 리뷰서비스도 잘 먹었습니다~
517,wo**님,2022년 5월 7일,5,5,5,정말 맛있게 잘먹었어요~!!  다음에 또 시켜먹을께요!!
518,ga**님,2022년 5월 7일,5,5,5,"양도 많고 맛있게 매워서 좋았어요.
계란찜도 간이 딱 좋았습니다.
다음에도 시켜먹을게요.
잘먹었습니다."
519,pu**님,2022년 5월 7일,5,5,5,지난번 시키고 맛있어서 또 시켜요
520,yo**님,2022년 5월 6일,5,5,5,"고급진 계란찜도 주시고 정말 혜자네요 
찜닭이 살짝맵기도해서 질리지가 않아요!
밥에 메추리알에 찜닭먹으면 ㄷ ㄷ 그맛은… 
맛집입니다"
521,in**님,2022년 5월 6일,5,5,5,맛있게 잘 먹었습니다
522,qw**님,2022년 5월 6일,5,5,5,넘 맛있어요~!!다시 시켜 먹을라구요~~~!
523,wh**님,2022년 5월 6일,5,5,5,너무 맛있어요 ㅎㅎ 강추해요
524,pc**님,2022년 5월 6일,5,5,5,존맛탱 양도 많아용
525,mi**님,2022년 5월 5일,5,5,5,맛있어요 배달도 빠른편이네요
526,dy**님,2022년 5월 5일,5,5,5,너무 맛있게 잘먹었습니다
527,rl**님,2022년 5월 5일,5,5,5,배달이 빠르고 맛있어요!!!!
528,en**님,2022년 5월 5일,5,5,5,적당히 매콤하고 맛있어요
529,li**님,2022년 5월 5일,5,5,5,"다른집 찜닭 먹다가 여기 한번 시켜본 뒤론 여기것만 시켜먹어요~
비린내 없고, 토핑 다양해서 좋아요
번창하세요♥"
530,hs**님,2022년 5월 5일,5,5,5,"찜닭은 행찜만한곳이 없네요 너무 맛있고 양도많네요
자주 시켜먹을께요"
531,ch**님,2022년 5월 4일,5,5,5,"배달 오자마자 정신없이 먹었디니 사진 찍는 걸 잊어버렸네요
그 만큼 맛있었습니다"
532,yu**님,2022년 5월 4일,5,5,5,늘 맛있게 먹어요 ! 찜닭은 행복한찜닭의 맛을 알고나서부터 다른곳에서 안 시키게 됐어요 ㅎㅎ
533,go**님,2022년 5월 3일,5,5,5,"적당히 매콤하면서 넘넘 맛있어용!
춘장이 살짝 들어갔는지 짜장소스맛도 나네용"
534,ch**님,2022년 5월 3일,5,5,5,"간장도 맛있었는데 고추장도 맛있네요!
든든하게 먹습니다 항상"
535,kw**님,2022년 5월 3일,5,5,5,"생각보다 양이 푸짐하고. 맛있어요.
당면추가해서 더푸짐하게 먹었고,
사장님의 손님에 대한 세심햐 배려가 
느껴지는 음식이었어요. 순한맛도 살짝매콤해서 애들있으면 별도요청하면 더순하게 해준데요~ 재구매의사100%"
536,go**님,2022년 5월 2일,5,5,5,처음먹어봤는데 진짜 맛있네용..단골될듯 배달도빠르고 친절하시고 진짜 맛있게 맵고 잘먹었습니당!
537,dy**님,2022년 5월 2일,5,5,5,맛있어여 여친이랑 먹어서 2배로맛있었던
538,mo**님,2022년 5월 2일,5,5,5,정말 맛있어요.잘 먹었습니다.
539,ki**님,2022년 5월 2일,5,5,5,세심한 배려가 돋보이는 포장 감사했습니다 그리고 영수증에까지 답주셔서 웃음이 났네요 잘 먹었어요
540,ri**님,2022년 5월 2일,5,5,5,맛있어요! 서비스도 잘받았습니다!
541,hi**님,2022년 5월 2일,5,5,5,맛있게 잘 먹었습니다
542,ur**님,2022년 5월 2일,5,5,5,늘 맛있게 먹고 있어요~
543,ki**님,2022년 5월 1일,5,5,5,"맥락없이 달기만 한 찜닭때문에 사실 찜닭 별로 안좋아하는데
갑자기 땡겨서 시켜봤어요~ 맛있네요 너어어무 달지도 않고 맵찔이인 저에게도 적당히 매콤해서 잘 먹었어요:)"
544,ne**님,2022년 5월 1일,5,5,5,맛있어요!! 자주 시켜먹습니다!!
545,14**님,2022년 4월 30일,5,5,5,배달 빨르고 양이 많고 맛이 있어서 좋네요. 추천합니다
546,li**님,2022년 4월 30일,5,5,5,"맛있게 잘 먹었습니다!
단지 쪼끔 매움이 좀 많이 매웠어요! 순한맛도 괜찮을것같아요"
547,tj**님,2022년 4월 30일,5,5,5,생각보다 양이 많고 엄청 맜있어서 놀랐습니다!
548,tk**님,2022년 4월 29일,3,2,5,맛은 그럭저럭인데 고기보다 고구마가 더 많음 ㅜㅜ
