,아이디,날짜,맛평점,양평점,배달평점,리뷰
1987,mm**님,2018년 12월 30일,4,4,5,"앗, 사진을 깜빡했군요"
1988,bo**님,2018년 12월 29일,4,4,4,적당한 가격에 무난한 맛이었음
1989,da**님,2018년 12월 28일,4,4,5,도우가 쫄깃하니 생각나는맛이에요 치즈가 엄청많진않았어요 추가해야할듯
1990,sl**님,2018년 12월 27일,5,5,4,행운의 복권은 왜 안주시죠?
1991,sl**님,2018년 12월 27일,5,5,4,치즈 정말 맛있습니다
1992,   손님,2018년 12월 27일,5,4,4,양이 적어서 아쉬웠어요.
1993,to**님,2018년 12월 26일,5,5,5,아주 맛있고 가성비 최고 입니다~~
1994,   손님,2018년 12월 24일,1,3,3,피자맛이 점졈 ***로 변함 처음 먹을땐 맛잇엇는데 그런집은 다시 안시키겟음 기분***같네 배고파서 먹다가 절반은 걍 버림
1995,al**님,2018년 12월 24일,5,5,5,맛있게 잘먹었습니다^^
1996,nk**님,2018년 12월 23일,4,4,4,맛있게 잘 먹었습니다~
1997,lm**님,2018년 12월 23일,5,5,5,맛있게 먹었어요^^
1998,   손님,2018년 12월 20일,5,5,5,맛있게잘먹었습니다 감사해요
1999,to**님,2018년 12월 17일,4,4,4,콤비네이션 맛있어요~~~!
2000,ds**님,2018년 12월 16일,5,5,5,"맛있어요
배달빨라요"
2001,ji**님,2018년 12월 15일,5,5,5,맛있게 먹었습니다
2002,ri**님,2018년 12월 14일,5,5,5,언제나여기서먹어요 맛잇어요
2003,gm**님,2018년 12월 13일,5,5,5,맛있게 잘 먹었습니다
2004,   손님,2018년 12월 10일,4,4,4,맛나게 잘 먹었어요~
2005,fr**님,2018년 12월 9일,5,5,5,"배달 25분만에 왔구요
피자도 맛있는데
여기 오븐스파게티 진짜 맛있네요!"
2006,02**님,2018년 12월 8일,5,5,5,배달 빠르고 맛있네요 엄청!! 감사합니다.
2007,pr**님,2018년 12월 8일,5,5,3,깔ㄱ끔 홈메이드 피클 존좋! 많이 줬으면!
2008,64**님,2018년 12월 6일,5,5,5,good good good
2009,so**님,2018년 12월 1일,5,5,5,맛있었어요~~~~~
2010,nk**님,2018년 12월 1일,4,3,4,맛있고 배달도 찬절해요
2011,a2**님,2018년 11월 28일,5,5,5,항상 맛있게 잘 먹습니다.
2012,   손님,2018년 11월 25일,5,5,5,"오늘따라♡
더맛잇엇어요♡♡♡♡"
2013,a2**님,2018년 11월 25일,5,5,5,맛있게 잘 먹었습니다^^
2014,   손님,2018년 11월 23일,1,1,1,지금 이게먼지 꿀이랑 소스 이런거  안주고
2015,   손님,2018년 11월 22일,5,5,5,피자헛만 먹다 요새 여기 많이 먹음
2016,   손님,2018년 11월 19일,5,5,5,"제가조아하는 ㅇㄹ리브랑 토마토소스가 한가득! 맛있었어요!
근데 동봉해주신 전단지랑 요기요 가격이랑 상이하던데 왜그런가요?"
2017,   손님,2018년 11월 18일,5,3,4,"맛있고 다좋은데 라지가 작은느낌이구
스파케티양도 좀 작아요 ㅎㅎ"
2018,   손님,2018년 11월 17일,5,5,5,처음 시켜봤는데 맛있네요~ 배달원분도 친절해요
2019,ds**님,2018년 11월 12일,4,5,5,"오븐스파게티를 같이 시켰는데 면이 덜 익었습니다.
마감직전에 시켜서 급하셨나봫요
배달은 참 빠르고 피자는 맛났어요.
다음엔 피자만 시키는걸로"
