,아이디,날짜,맛평점,양평점,배달평점,리뷰
677,ki**님,2019년 10월 6일,3,3,5,페퍼로니피자 엄청 짜요..
678,   손님,2019년 9월 27일,4,3,4,배달은 안내시간보다 빨리왔어요. M시켰는데 좀 작게느껴져서 놀라긴했지만 그래더 맛있세 잘 먹았네요
679,na**님,2019년 9월 25일,4,3,3,인생피자들이 모여있어 피자 순삭했습니다~
680,sb**님,2019년 9월 21일,1,1,1,"아니 아무리 7000원할인하다고해도 이게 말이되요??
치즈를 어떻게 뿌리길래 아니면 할인을하지말던지 피자에 치즈가 이렇게없는거 처음보내요"
681,gh**님,2019년 9월 20일,5,5,5,맛있어요 항상기대되는맛입니다
682,   손님,2019년 9월 20일,1,5,5,"세조각정도 치즈는 있는것같지도 않고 확실히 맛도 다른점에비해 떨어지더라구요
악플많아도 어쩌다가 그랬겠거니 페퍼로니는 올라가는것도없는데 괜찮겠지 하고시켰는데 불만 많은곳은 이유가있나봐요 참고하세요"
683,   손님,2019년 9월 20일,5,5,5,잘먹었습니다ㅎㅎ 배달빠르고 맛있어요👍
684,s2**님,2019년 9월 19일,5,5,5,맛있게 잘 먹었어요~
685,hh**님,2019년 8월 31일,5,5,5,"페퍼로니는 짭짤해요
갈릭 디핑에 찍으면 간이 딱 맞아요"
686,lu**님,2019년 8월 30일,4,5,5,잘받았습니다  배달시간도  적당하고  맛도  적당하고  좋아요  토핑이 살짜기  적은듯  아쉽지만  맛있게 먹었답니다
687,su**님,2019년 8월 28일,2,3,5,사진은 귀찮아 안 찍었는데 할인이 많이 들어갈때(7000)  주문해선지 각 네가지 맛이 제 위치에 제대로 있지 않게 컷팅되어 조금 많이 심난한 맛이였고 각 맛의 토핑도 뿌린듯 만듯 하여 일부 피스는 도우만 먹는 느낌이 많이 들었네요. 원래 안 먹는 핫소스를 자동으로 뿌려먹게 만드는 맛이였다죠. 배달은 빨랐고 음식도 따뜻하긴 했습니다만 같은 가격이면 앞으로는 그냥 알볼로 먹어야겠습니다
688,pu**님,2019년 8월 24일,5,5,5,배달도 빨랐고 정말 맛있어요 감사합니다~
689,   손님,2019년 8월 21일,5,4,5,"씬 피자는 생각보다 엄청 얇네요
맛있었어요"
690,   손님,2019년 8월 19일,5,5,5,빠르고 맛있는 도미노피자 역시 맛있다
691,yh**님,2019년 8월 18일,5,5,5,"주문하고 배달이 빨리 왔고요, 강화에 계신 친정부모님과 같이 먹을 거라서 3시간 30분 후에 먹었는데, 피자가 다양한 맛이 있고 도우가 바싹하니까 부담스럽지 않더라고요. 피자를 안 드시는 아버지께서 잘 드셔서 다행이였어요. ㅎ"
692,dd**님,2019년 7월 10일,5,5,5,"도미노 짱짱 맛있어요
피자는 역시 도미노"
693,db**님,2019년 6월 29일,5,5,5,신제품 마시썽 씬피자좋음
694,   손님,2019년 6월 25일,1,1,5,이렇게 토핑없는 도미노 처음이에요. 그냥 귀찮아서 후기도 잘 안쓰는데 너무 황당해서씁니다. 이게뭐죠정말 전화할까 하다가 후기로 남겨요
695,de**님,2019년 5월 15일,5,5,5,빠르고 맛있었습니다.
696,su**님,2019년 5월 14일,4,4,5,간만에 맛나는 피ㅈㅏ먹었네여
697,rh**님,2019년 5월 11일,5,5,5,갈릭소스 더 챙겨주셔서 더 맛있게 먹었습니다!
698,rb**님,2019년 5월 11일,3,2,4,토핑수준이 다른도미노점들과 정말 차이나서 실망햌ㅅ습니다 맛은 괜찮아요
699,ps**님,2019년 5월 11일,5,5,5,맛남ㅎㅎㅎㅎㅎㅎㅎㅎ
700,lo**님,2019년 5월 10일,2,2,5,"배달은 빨리 왔는데 맛이 ㅠ
동네 피자보다 못하네요 도미노 시키고 이런적은 첨이에요ㅠ"
701,ju**님,2019년 5월 6일,4,3,4,치킨 퐁듀 그라탕은 좀 짜고 파스타가 양이 적어요
