,아이디,날짜,맛평점,양평점,배달평점,리뷰
160,ps**님,2022년 4월 27일,3,4,5,"*맛
맥앤치즈 파스타를 먹고 싶어서 시켰는데 파스타는 너무 짜다 못해 쓰고 별로네요 그래서 별 2개 빼요
대신 고구마 피자가 너무 맛있어서 그래도 위로가 됐어요
고구마 피자 추천 ^^

양은 적당했고
배달은 빠르네요"
161,sc**님,2022년 4월 26일,5,5,5,4가지맛을 즐길수 있어서 좋고 부드럽고 맛있어요 배달도 빠르고 좋아요
162,kh**님,2022년 4월 24일,5,5,5,배달도 빠르고 역시 맛있어요!
163,dl**님,2022년 4월 23일,5,5,5,"잘 먹었습니다.
배달도 빨라서 ....."
164,br**님,2022년 4월 21일,5,5,5,맛있게 잘먹었습니다~~~~
165,uu**님,2022년 4월 19일,4,4,5,감사합니다. 감사합니다
166,wl**님,2022년 4월 19일,4,4,5,예전에 먹엇을때랑 좀 달라진 것 같아요 소보로변경하면 되게 두껍게 있었는데 넘 얇아져서 아쉽네요…
167,aa**님,2022년 4월 18일,5,5,5,맛있게 잘 먹었습니다~
168,gi**님,2022년 4월 17일,5,5,5,맛있어요 감사합니다
169,hi**님,2022년 4월 17일,5,5,5,매번시켜먹는 곳입니다:)
170,ho**님,2022년 4월 16일,5,5,5,맛있었어요. 잘 맛있었어요.^^
171,sh**님,2022년 4월 14일,5,5,5,"콤비는 담백하니 맛있어용~~
빵끝은 방끝에치즈만 먹어왔는데 
이젠 콘치즈로 정착할래요>< 완전 달달고소 맛있어요ㅎㅎ"
172,hc**님,2022년 4월 10일,5,5,5,"먹다보니 사진을 못 찍었네여
밋있게 먹었어여"
173,su**님,2022년 4월 9일,5,5,5,처음 시켜봤는데 너무 맛있어요
174,dl**님,2022년 4월 8일,5,5,5,맛있어요~~~~!~!!!
175,qo**님,2022년 4월 7일,5,5,5,항상 맛있게 잘먹습니다 감사합니다
176,al**님,2022년 4월 7일,4,5,5,도우가 흐물거리는거 말곤 좋아요
177,wl**님,2022년 4월 4일,3,3,4,"피자를 좋아하는데
반올림 피자샵은 별로인거 같아요
그림도 많이 다르고요
맛도 별로고요 피자 본연의 맛도 안느껴지고요"
178,pe**님,2022년 4월 4일,5,5,5,먹다보니 사진을 늦게찍었네요~ 맛있어요.
179,to**님,2022년 4월 4일,5,5,5,맛있게잘먹었습니다
180,ax**님,2022년 4월 3일,5,5,5,가성비 갑 맛있어요 굿
181,fe**님,2022년 4월 3일,5,5,5,맛있어요오오오오오
182,we**님,2022년 4월 2일,4,4,5,맛있게  잘 먹었습니다~~~~~
183,c7**님,2022년 4월 2일,5,5,5,맛있습니다~ 감사합니당
184,cr**님,2022년 3월 31일,5,5,5,"다른맛을 4가지 맛볼수 있어서 좋아요
역시 반올림은 치즈가 최고"
185,kk**님,2022년 3월 30일,5,5,5,너무너무 맛있어요 강추강추
186,ss**님,2022년 3월 29일,5,5,5,피자는 진짜 반올림피자가 짱임니다
187,ho**님,2022년 3월 29일,5,5,5,맛있었어요. 잘 먹었습니다.
188,po**님,2022년 3월 28일,5,5,5,배달도빠르고 맛있게먹었어요
189,du**님,2022년 3월 27일,5,5,5,진짜 배송 빠르고요 맛도 맛있네요~^^
190,go**님,2022년 3월 26일,5,5,5,"늦은시간 맛있게 잘 먹었습니다
내 뱃살..ㅠ"
191,dk**님,2022년 3월 26일,5,5,5,맛있어요 배달도 빨라요
192,li**님,2022년 3월 26일,5,5,5,너무 맛있습니다 감사합니다
193,al**님,2022년 3월 26일,5,5,5,맛잇게 잘 먹었습니다
194,al**님,2022년 3월 26일,5,5,5,배달도 빠르고 너무 맛있어서 다음날 또 시키네요.. 감사합니다ㅎ
195,na**님,2022년 3월 25일,5,5,5,배송이 굉장히 빨라서 놀랐어요. 맛도 꿀맛 앞으로 자주 시켜먹겠습니다. 감사합니다.
196,kh**님,2022년 3월 25일,5,5,5,"변함없이 반올림! 
맛도 최고에요"
197,im**님,2022년 3월 24일,5,5,5,빠른배달감사합니다 맛있게잘먹었어요
198,rj**님,2022년 3월 23일,5,5,5,"도우 끝이 정말 맛있네요
다릇 맛 같은 도우도 먹어봐야겠어요"
199,su**님,2022년 3월 22일,5,5,5,항상 맛있습니다. 잘먹었어요!
200,eh**님,2022년 3월 20일,5,5,5,아침부터 피자먹고프다 해서요..맛있게 잘먹었습니다
