,아이디,날짜,맛평점,양평점,배달평점,리뷰
824,20**님,2021년 12월 12일,5,5,4,"다  먹어서 사진이 없어요
담백하고 깔끔해서 좋았어요
배달은 완료시간보다 15분정도 늦었어요"
825,   손님,2021년 12월 12일,5,5,5,배달엄청빨랐어요 맛있게잘먹었습니다^^
826,si**님,2021년 12월 12일,5,5,5,맛있게 잘먹었습니다!!
827,wl**님,2021년 12월 11일,5,5,5,샌드위치랑 토스트 진짜 맛있어요~ 바닐라프라푸치노도 달달하니 꼭 시켜요 ㅎㅎ
828,ar**님,2021년 12월 11일,5,5,5,배송도 빠르고~~ 양도 많아서 앞으로 자주 사먹을거 같아요!
829,vv**님,2021년 12월 11일,5,5,5,사진못찍어 아쉽....진짜 맛👍자주 애용할게요^^
830,da**님,2021년 12월 10일,5,5,5,"일 쉴때는 매번 시켜먹는♡
너무 맛나요^^"
831,xk**님,2021년 12월 10일,5,5,5,"언제먹어도 너무너무 맛있어요 ㅋㅋ
특히 햄에그 진짜 최고ㅋㅋ
속이 꽉차서 더더 좋아요"
832,kk**님,2021년 12월 9일,5,5,5,오늘도또주문여ㆍ더욱더양도많이주셧고ㆍ요번엔음료수더욱맛잇어요ᆢ배달도빠르고ㆍ감사합니당^^♡
833,im**님,2021년 12월 9일,5,5,5,"빠른배달.
속이꽉찬 샌드위치
만족"
834,wn**님,2021년 12월 9일,5,5,5,오랜만에 먹었어요 샐러드랑 샌드위치 조합 최고입니다
835,lo**님,2021년 12월 7일,5,5,5,카야맛있어요 !!!
836,dd**님,2021년 12월 7일,5,5,5,다른앱에서 자주 먹었는데 역시 맛있어용
837,la**님,2021년 12월 7일,5,5,5,양도 많고 샌드위치도 뻑뻑하지않고 야채가 많아서 식감도 좋구 일단 야채들이 엄청 신선해요~~  샐러드만 먹다 배불러서 남기고  뒀다 나중에 먹었는데도 야채가 무르지않고 넘나 맛있게 먹었네요~~  감사히 잘먹었습니다^^
838,ka**님,2021년 12월 7일,5,5,5,맛있게 잘 먹었습니다. 따뜻한 커피도 감사드려용~
839,kb**님,2021년 12월 7일,5,5,5,샌드위치 샐러드 정말 맛있어요~~~
840,si**님,2021년 12월 7일,5,5,5,"샌드위치 좋아해서 자주먹는데 항상 맛있어요 ^^
(개인적인 의견인데 포장용기에 밀봉스티커가
깔끔하게띠어지는거면 더 좋을것같아요!)"
841,7h**님,2021년 12월 4일,3,5,5,그냥먹긴하겠는데...주문은 아메리카노를시켰는데...아이스로왔네요ㅜㅜ
842,le**님,2021년 12월 3일,5,5,5,음식맛있어요~~~😏
843,hc**님,2021년 12월 3일,5,5,5,자주 먹는 조합이에요. 샐러드만 먹어도 든든하네요ㅎㅎ
844,rh**님,2021년 12월 3일,5,5,1,배달 최악이요 엄청 늦게 배달왓네요
845,ju**님,2021년 12월 2일,5,5,5,"카야잼과  버터가 알맞게 들어간 적당한 맛입니다
블루베리요거트스무디는.. 사진을  못찍었는데.. 정말 최고였습니다!
다음에 이 구성으로 한번 더 주문해서 먹겠습니다"
