,아이디,날짜,맛평점,양평점,배달평점,리뷰
79,eu**님,2022년 6월 2일,5,5,5,배달도 빠르고 좋아요
80,fv**님,2022년 6월 1일,2,3,4,"얼음이 과해서 양이 많아 보임
그래서 과일쥬스가 밍밍함"
81,we**님,2022년 5월 31일,5,5,5,잘 먹었습니다! ㅎㅎ
82,jo**님,2022년 5월 31일,5,5,5,맛있고 배달빠르고 굳굳
83,eu**님,2022년 5월 31일,5,5,5,배달도 빠르고 맛있어요
84,bt**님,2022년 5월 28일,5,5,1,아이스커핀데 배달완료라고 연락을 안주셔요ㅜㅜ 문 안열어봤으먄 다 녹고 먹을뻔
85,ch**님,2022년 5월 28일,5,5,5,잘먹었습니다!!!!
86,to**님,2022년 5월 19일,5,5,4,"맛도 좋고 양이 진짜많으네요
음료를 1000원주고 시켰더니 사이즈가 엄청 커요 ㅎ둘이 나눠 마셔도 되는 정도라 놀랐어요
ㅋ 맛나게 잘먹었습니다.
도착문자 부탁드렸는데 문자가 없어 배달 별은 하나 뺐어요"
87,ls**님,2022년 5월 16일,5,5,5,종종 시켜먹는데 최고예요^^
88,36**님,2022년 5월 16일,5,5,5,맛있게 잘 먹었습니다~
89,kj**님,2022년 5월 15일,5,5,5,감사합니다 잘먹겠습니다
90,je**님,2022년 5월 15일,5,5,5,양 맛 혜자 가게 이름값 합니당
91,yu**님,2022년 5월 15일,5,5,5,"ㅎㅎ 맛있게 잘먹었습니다.
딸기 진짜 다네유"
92,20**님,2022년 5월 15일,5,5,5,너무 맛있게 잘 먹었습니다
93,lu**님,2022년 5월 12일,5,5,5,맛있게 잘 먹었습니다
94,do**님,2022년 5월 11일,5,5,5,너무너무 맛있고 양도 많아요
95,ru**님,2022년 5월 9일,5,5,5,이번에도 맛있게 먹었습니다~><
96,rh**님,2022년 5월 8일,5,5,5,배달시간도 잘오고 맛있어요! 근데 쪼끔 녹아서와서 아쉬워용ㅠ
97,dk**님,2022년 5월 7일,5,5,5,"단언컨대 복숭아 아이스티 최고봉이에요..
짇짜.. 완전 맛잇어.. 아이스티 먹고 싶을 땐
무조건 더리터만 찾아여.. 다움엔 다른 것도 시켜봐야징"
98,lu**님,2022년 5월 6일,5,5,5,항상 맛있게 잘 마시고있습니다
99,so**님,2022년 5월 5일,5,5,5,역시 최고의 디저트
100,je**님,2022년 5월 4일,5,5,5,와플 크림이 풍부해서 만족스럽습니단
101,gy**님,2022년 5월 2일,5,5,5,배송도 엄청 빠르고 맛있었어용 ㅎ
102,lu**님,2022년 5월 2일,5,5,5,맛있게 잘 마셨습니다.
103,lu**님,2022년 4월 28일,5,5,5,맛있게 잘 먹었습니다
104,lu**님,2022년 4월 26일,5,5,5,맛있게 잘 먹었습니다~
105,ps**님,2022년 4월 26일,5,5,5,"역시 가성비 👍 👍 👍 
시윈함도  👍 👍 👍 
맛 도 👍 👍 👍"
106,je**님,2022년 4월 26일,5,5,5,양은 물론이고 맛있는 것도 먹어봐야 압니다 정석 중 정석
107,xh**님,2022년 4월 26일,5,5,5,"맛있슴미당.

맛있어오.

솔직히 다른 개인와플가게에서 시킨 와플보다 가격, 맛 둘 다 낫다고 느꼈습니다.

음료도 요거조거 시켜먹어보는중인데 다 만족 중. 커피류는 안먹어봐서몰?루겠읍니다"
108,ps**님,2022년 4월 25일,5,5,5,"와플과 토스트 미숫깨루와 블루베리 
환상의 조화이고 가성비 👍 👍 👍 
마지막엔 서비스까지 ~~ 👍 👍 👍"
109,en**님,2022년 4월 24일,5,5,5,저번에 와플이랑 음료먹구 맛잇어서 다른거로 시켜봤어요 하나는 내일먹을거여서 얼음따로 분리해달라고했는데 완벽포장해주셔서 감삼다 내일도 행복할거에여 .. 👍🏻
110,lu**님,2022년 4월 24일,5,5,5,맛있게 잘 먹었습니다
111,bv**님,2022년 4월 24일,5,5,5,굿굿 맛있습니다 굿굿
112,qk**님,2022년 4월 24일,5,5,5,"배달은 예상시간보다 빨리왔구요.
크로플은 처음먹어보는데 정말 맛있었고
와플은 기대가 너무 컷었나봐요....그래도 맛있었어요"
113,wo**님,2022년 4월 24일,5,5,5,배달도 빠르고 맛있게 잘먹었습니다!
