,아이디,날짜,맛평점,양평점,배달평점,리뷰
88,hy**님,2022년 9월 5일,5,5,5,"배달도 빠르고 맛도 좋아요!
디저트도 다 너무 맛있어요~"
89,dp**님,2022년 9월 4일,5,5,5,시원하고 맛있게 잘먹었습니다.
90,ki**님,2022년 9월 4일,5,5,5,달달상큼시원 맛있어요
91,su**님,2022년 9월 4일,5,5,5,"초등 딸래미가 곰돌이병을 갖고싶다하여 주문했는데 양도 생각보다 많고 음료도 맛있네요^^
근데 배달비가 넘 비싸네요ㅜㅜ"
92,hy**님,2022년 9월 3일,5,5,5,"배달 엄청 빠르게 잘 받았어요!
음료도 너무 맛있고 디저트도 너무 맛있습니다!!^^
또 시킬께요~"
93,sh**님,2022년 9월 3일,5,5,5,여기는 맨날 시켜도 만족해요~^^!! 배달이든 음료든~~❤️ 앞으로도 ~ 거리가 너무 멀어서 맴찢이지만 맛나서 ~>.<!!
94,gm**님,2022년 9월 3일,5,5,5,"슬림머시기 음료수 저칼로리라서 먹었는데 
양도많고 화장실도 너무 자주가고.. 배도부르고 
뭐 안먹게되더라구여 심지어 저 음료수 먹고 다음날 1.4키로빠짐ㅋㅋㅋㅋㅋ 거짓말아니고 진짜로요ㅜㅜ 
물론 제가 살이 조금 있는편이라 남들보다 더 많이 빠진걸수도 있는데 확실히... 저 효과 본 뒤로는 자꾸 생각나게되네요.... 배 안고픈게 제일 좋은듯 맛도있고"
95,tk**님,2022년 9월 2일,5,5,5,굿굿굿 완전 짱완전짱 굿굿굿
96,go**님,2022년 9월 1일,5,5,5,"배달도 빠르고 안전하게 잘 왔고 실링도 잘 되어있었어요
커피도 쿠키슈도 너무 맛있어요 잘먹었습니다!!"
97,jw**님,2022년 9월 1일,5,5,5,배달도빠르고 맛있게잘먹었어용
98,kk**님,2022년 8월 31일,5,4,5,잘 먹었습니다. 음료컵은 리유저블인가요?
99,wl**님,2022년 8월 31일,3,3,3,와ㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏㅏ
100,ne**님,2022년 8월 31일,5,5,5,"아니 사장님!!
이거 넘 귀여운 거 아닙니까?! ㅋㅋㅋㅋㅋ기존에 오는 컵도 집에서 잘 쓰고 있었는데 이거 아이디어 진짜 좋네요. 굿굿 
뚜껑도 요롷게 따로 와서 갖고 다니기 좋을 것 같아요. 여기 맛이야, 말해뭐해!"
101,ag**님,2022년 8월 31일,5,5,5,"세상에나 넘 맛있어요~
커피만먹다가 홍차라떼를 먹었는데 완전 존맛탱~♥♥♥
케이크는 또 완전 생분유맛~♥♥♥
왜케 맛있어요~ >_<
사실 오늘 저녁을 배달로 겁나맛없게먹어서 속이 안좋아 시킨건데 완전 속이편해졌어요~~♥♥"
102,hy**님,2022년 8월 29일,5,5,5,"시원하고 맛있어요!
퀄리티 좋아요^^"
103,tr**님,2022년 8월 29일,5,5,5,"오~~~
넘흐 맛있어요~~~~^^"
104,dk**님,2022년 8월 29일,5,5,5,"깜빡하고 닉네임 안적었는데 리뷰이벤트로 이이스티 보내주셔서 감사합니다 ㅠㅠ 다음엔 잊지 말고 쓰겠습니다. 
음료 양도 많고 과자는 편하게 즐길수 있어서 좋았습니다!!"
105,ky**님,2022년 8월 29일,5,5,5,"인간적으로  너무 최악 아닌 이상 다 맛있다 쓰고 별5개 드립니다
근데 한마디 할게요
초코라테 초코향나는 물도 아니고 얼음 넣고 그맛 감안하시고 시럽을 넣으셔야지
돈아까워 울뻔 ㅠ
초코 꼭 드셔보시고 개선하셨음 합니다"
106,ea**님,2022년 8월 27일,5,5,5,엄청 빨리 도착해서 오후간식으로 잘 먹었습니다. 예쁘고 맛있어요.
107,jj**님,2022년 8월 25일,5,5,5,마시써요~~~~~~~~
108,sa**님,2022년 8월 25일,5,4,5,귀여워요~맛잇어요~
109,gj**님,2022년 8월 25일,5,5,5,받자마자 바로 호로록! 너무 맛있어요ㅠ
110,kh**님,2022년 8월 24일,5,5,5,오랜만에 너무잘먹었습니다^^!
111,ry**님,2022년 8월 24일,5,5,5,진짜 맛있게 잘먹었어요
112,js**님,2022년 8월 23일,5,5,5,"솔직하게 디저트는 정말 여기서만 먹어야 하는게 맞슴니다. 
무지껀 디저트 39"
113,ma**님,2022년 8월 21일,5,5,5,"맛있어요. 현장감있는 바삭함은 아니었지만 배달로는 만족스럽고, 주말 오전시간에 땡긴 달달함을 채워줘서 고맙습니다~!! 음료도 흘리지않고 깔끔! 맛도 굿!"
114,kk**님,2022년 8월 21일,5,5,5,흑임자거의 흡입함 ㅋㅋㅋㅋ
115,l2**님,2022년 8월 20일,5,5,5,알룰로스 카페오레 졸맛탱
116,bj**님,2022년 8월 20일,5,5,5,"밤중에 고3 딸래미가 카페음료가 먹고싶다고 하길래 시켰는데 너~~무 좋아하네요♡
음료도 맛있고, 디저트도 맛있고, 곰돌이 텀블러도 넘넘 이뿌다고요~
친구들중에 곰돌이에 물 담아 가지고 다니는 애들도 있다던데 오늘 야식은 성공이네요♡
공부하라고 시켜줬는뎅 텀블러 사진찍고 핸드폰하면서 놀기만 하네요 ㅠㅠ
리뷰 아메리카노는 정말 대박 양도 많고 진하고..깜짝 놀랐네요~ 잘 먹을께요^^"
117,e2**님,2022년 8월 18일,5,5,5,맛있게 잘 먹었습니다
118,wk**님,2022년 8월 16일,5,5,5,쀼쀼웁웁웁룹ㄹ뿌웁웁ㅇ
119,rh**님,2022년 8월 15일,5,5,5,맛도있고 텀블러 귀엽네요~
120,yy**님,2022년 8월 13일,5,5,5,음료도맛있고 롤도 맛있네요
121,au**님,2022년 8월 13일,5,4,5,맛있게 먹었습니당😸
122,cu**님,2022년 8월 12일,5,5,5,겨울에 따뜻한 뱅쇼를 즐겨마시는데 시원한 뱅쇼도 맛나네요~ 잘 마시겠습니다~
123,ju**님,2022년 8월 12일,5,5,5,9일에 두번째로 시켜먹었는데 맛있었습니다 담아서 오는 용기도 이쁘더군요
124,os**님,2022년 8월 8일,5,5,5,커피랑 케이크 다 너무 맛있어요 리뷰이벤트로 온 아아도 잘받았습니다~~~
125,ta**님,2022년 8월 5일,-,-,-,시원하게 잘 마셨습니다^^*
126,db**님,2022년 8월 4일,5,5,5,텀블러 생각보다 크고 배달도 빠르네요 맛있게 잘 먹었습니다
127,pr**님,2022년 8월 4일,5,5,5,저칼로리 음료인데 괜찮네요 ㅎㅎ 디저트는 말할 것도 없이 굿굿
128,tj**님,2022년 8월 2일,5,5,5,"디저트는 항상 여기서 시켜먹어요 👍👍 매번 안먹어본 메뉴로 시켜먹는데 먹을때마다 너무 맛있어요 
디저트39 최고에요 다음에 또 시켜먹을께요👏"
129,lo**님,2022년 8월 2일,5,5,5,"디저트39 슈는 진챠 넘 맛있어요
비싸도 놓칠수 없음"
130,lh**님,2022년 8월 1일,5,5,5,"언제나 먹어드 자꾸생가나고 맛있어요^^
강추 디저트는역시 39~ㅎㅎㅎ"
131,42**님,2022년 7월 30일,-,-,-,사장님 리뷰 이벤트 안줄거면 하지를 마세요..
132,wj**님,2022년 7월 30일,5,5,5,냠냠 맛있었당 보라색넘 조아요..
133,ro**님,2022년 7월 28일,5,5,5,매장가서도 먹어보고했는데  쫌아쉬운건 매장에서는  곰돌이텀블러에  가득담아주시는데 오늘은 아쉽게 담아주셨어요 그래도 맛있응께추천드려요
134,01**님,2022년 7월 27일,5,5,5,바삭하니. 겉바속촉이여서. 맛있어요
135,gi**님,2022년 7월 27일,5,5,5,이렇게 이른 아침에 배달 시켰는데 예상 도착 시간보다 10분정도 빨리 와서 좋았어요👍👍👍
136,se**님,2022년 7월 27일,5,5,5,맛도 좋고 다 좋은데 빨대가 안왔어요.. ㅠ
137,se**님,2022년 7월 26일,5,5,5,"잠와서 시켰는데
잠도깨고 맛있게 먹었습니다."
138,su**님,2022년 7월 20일,5,5,5,언제 시켜도 맛있어용
139,gh**님,2022년 7월 19일,5,5,5,"퐁신퐁신 하고 너무 맛있음!
포장패키지도 깔끔하고 배달도 빨라서 좋았어요👍🏻👍🏻"
140,jr**님,2022년 7월 19일,5,5,5,공복으로 밤 새니까 출출해서 주문했는데 넘 맛있게 잘 먹었습니다ㅎㅎ 음료 양도 많고 텀블러도 씻어서 재사용해도 될 것 같아서 좋아요 감사합니당
