,아이디,날짜,맛평점,양평점,배달평점,리뷰
884,   손님,2020년 9월 15일,5,5,5,"잘 받았어요  
너무 좋아요"
885,wh**님,2020년 9월 13일,3,5,5,그냥저냥 잘 먹었습니다
886,jy**님,2020년 9월 10일,5,5,5,잘먹었어요~~~배달빨라용
887,   손님,2020년 9월 10일,5,5,5,배달도 빨리 왔고 빵 넘 맛있어요
888,   손님,2020년 9월 7일,5,5,5,태풍 때문에 비가 왔음에도 그래도 꼼꼼한 포장과 안전 배달 해주셔서 너무 감사드립니다 정말 항상 잘 먹고 있어요 힘든 시기지만 파이팅하세요!!!!!
889,j-**님,2020년 9월 6일,5,5,5,잘받아서 잘먹었습니다~
890,le**님,2020년 9월 5일,5,5,5,"정말 맛있어요.
배달도 무지 빠르고요"
891,ki**님,2020년 9월 5일,5,5,5,맛있게 잘 먹었습니다~~👍
892,rl**님,2020년 9월 3일,5,5,5,롤케이크 존맛인데 소세지빵두 존맛~!! & 잘 먹었습니다.ㅎㅎㅎ
893,ks**님,2020년 9월 2일,5,5,5,잘 먹었습니다 ㅎㅎ
894,   손님,2020년 9월 2일,5,5,5,빵도 맛있고 우유빙수도 양도많고 맛있게 먹었습니다:)
895,   손님,2020년 8월 31일,2,5,5,맛있어요~요즘 못나가는데 배달로 받아볼수있어 넘 좋아요
896,ps**님,2020년 8월 30일,5,5,3,"날씨때문에 배달이 두시간만에 왔지만 양해 전화 주셔서 ,, 흑흑 그래도 빵은 잘먹었어요"
897,   손님,2020년 8월 28일,5,5,4,오늘은 다른날에 비해 배달이 좀 늦었네요. 빵 먹고플땐 여기서 시켜먹게  되네요.
898,yo**님,2020년 8월 28일,5,5,5,맛있었어요 감사합니다 다음에도 주문할게요~
899,wj**님,2020년 8월 28일,5,5,5,맛잇어요 아주좋아요
900,j-**님,2020년 8월 28일,5,5,5,"다른지점은 샌드위치에 미니아이스팩 넣어주던데..
그점이 좀 아쉬웠습니다."
901,wj**님,2020년 8월 28일,5,5,5,맛잇고 배달 빨라요
902,tn**님,2020년 8월 28일,5,5,4,태풍영향으로 배달이 좀 오래 걸렸지만 맛은 최고였어요^^
903,sh**님,2020년 8월 27일,5,5,5,이제 케익 배달도 되네요 넘 좋아요
904,   손님,2020년 8월 27일,5,5,5,역시 파리바게트 넘 맛나요ㅠㅠㅠ 새로 도전한 빵들도 다 맛나서 좋아요
905,ju**님,2020년 8월 26일,5,5,5,연유브레드 맛있어요
906,ja**님,2020년 8월 26일,5,5,5,미니버거 샌드위치 좋아하는데 제가 먹어본 여러 지점들 것 중에 제일 맛있네요. 굿굿
907,90**님,2020년 8월 26일,5,5,5,항상 주문하네요. 잘받았어요
908,   손님,2020년 8월 26일,5,5,5,리뷰 서비스 감사합니당~~ 언제나 꼼꼼한 포장으로 감동 받습니다ㅎㅎ 맛은 역시 두말하면 입 아픕니다 ㅎㅎ 감사합니당
909,wh**님,2020년 8월 25일,5,5,5,커피도 안새고 깔끔하게 잘 왔어요👍
910,lj**님,2020년 8월 25일,5,5,5,배달 빠르게와주셨어요 맛은 항상 맛있습니다
911,hm**님,2020년 8월 22일,5,5,5,빙수랑 마늘바게뜨 맛있어서 자주 주문하는데 커피 사이즈업 아닌거 같네요.
912,   손님,2020년 8월 20일,5,5,5,배달도 조용하면서 엄청 빠르게 해주셨구요. 빵도 빙과류도 맛있어요. 오늘 바게트류빵들이 다른때에 비해 더 바삭하면서 맛있네요.
913,   손님,2020년 8월 20일,5,5,5,맛있어영 굿굿 ㅎㅎㅎ
914,qu**님,2020년 8월 19일,5,5,3,"와우~ 빙수가 이렇게 맛있네요 
둘다 정말 맛있네요 사진은 먹다 찍어서 좀^^;;
배달기사님 식사시간인줄 모르고 딱 그시간에 주문해서 1시간 꼬박 기다리다 꽥 하는줄 ."
915,   손님,2020년 8월 17일,5,5,5,"맛,양,배달 맘에들어요"
916,j-**님,2020년 8월 17일,5,5,5,"잘 받았습니다~
감사합니다~"
917,ju**님,2020년 8월 14일,5,5,5,치즈케이크하고 미니햄버거 먹었는데 맛있네요
918,mf**님,2020년 8월 12일,5,5,5,❤️💖💖💖♥️💖♥️💖💖💯
919,uo**님,2020년 8월 12일,5,5,5,잘먹었습니다 ~~~^^
920,ps**님,2020년 8월 10일,5,5,5,맘모스브레드 너무 조아용 제 최애 빵입니다
921,im**님,2020년 8월 10일,5,5,5,샌드위치가 같은게 왔어요ㅠ 그냥 그러려니 했는데 다음부턴 주의해주세요ㅠ
922,ur**님,2020년 8월 7일,5,5,5,빙수도 양많고 맛났어요~~
923,tt**님,2020년 7월 26일,5,5,5,저렴하게 잘먹었어요
924,jm**님,2020년 7월 25일,5,5,5,늘 만족해요. 배달도 친절하세요.
925,bb**님,2020년 7월 25일,5,5,5,감사합니다 잘 먹었습니다
926,hm**님,2020년 7월 24일,5,5,5,비가많이오는데 빨리가져다주셨어요 감사합니다
927,pi**님,2020년 7월 23일,5,5,5,"배달 빠르게 잘 받았어요
빵 맛있게 잘 먹었습니다 
비 많이 오는데 고생했어요"
928,03**님,2020년 7월 23일,5,5,5,배달도 엄청 빠르고 맛있어요!
929,se**님,2020년 7월 22일,5,3,5,맛있어요~ 항상 주문합니다~
930,da**님,2020년 7월 21일,1,2,1,"진짜 너무하네..
샌드위치랑 커피 먹겠다고..한시간 사십분을 기다리고..
에효.. 그래서.. 어떻게 4.9받으셨는지 의심스럽네요?"
931,   손님,2020년 7월 20일,5,5,5,"배달도 시간안에왔구
맛이야 뭐 다들 아시는 맛이요ㅎㅎ
배달시키니 편하구 좋네요"
932,ya**님,2020년 7월 16일,5,5,5,배달 빠르고 좋습니다 잘 먹어써요
933,ya**님,2020년 7월 16일,5,5,4,배달 빠르고 좋습니다 잘 먹어써요
934,hm**님,2020년 7월 13일,5,5,5,마늘빵도 맛있고 에그고로켓 부드럽고 산뜻하게 맛 있어요.
935,qa**님,2020년 7월 13일,5,5,5,맛있게 잘 먹었어요~~ 비오는데 고생많으셨어요ㅠㅠ 감사해요~!! 저희 엄마께서 젖은 빵봉투를 보시고선 눈물찔끔 하시더라구요ㅎㅎ 항상감사합니다~
936,j-**님,2020년 7월 10일,5,5,5,"잘받았습니다 
잘먹겠습니다"
937,j-**님,2020년 7월 10일,5,5,5,"잘 받았습니다~
감사합니다~"
938,jm**님,2020년 7월 10일,5,5,5,에그샐러드 샌드위치랑 소보루빵은 매번 시켜먹게 되는군요. 만족합니다.
939,jm**님,2020년 7월 10일,5,5,5,언제나 만족하는 파리바게뜨. 샐러드는 역시 로스트치킨이 짱!
940,ju**님,2020년 7월 10일,5,5,5,바게트는 오전에 사야 맛있어요
941,pu**님,2020년 7월 9일,5,5,5,샌드위치두종류다맛났고에그타르트도맛있었어요만족
942,bi**님,2020년 7월 9일,5,5,5,배달빠르고 빵이신선해요👍
943,qm**님,2020년 7월 9일,5,5,5,맛있게 잘먹었어요
944,   손님,2020년 7월 9일,5,5,5,"이벤트라 한시간만에 왔어요
요청사항도 잘 들어주시고 빵도 다 신선해보여요"
945,j-**님,2020년 7월 9일,5,5,5,마카롱 아이스크림 너무 맛있어요♡
946,ha**님,2020년 7월 8일,5,5,5,배달도 빠르고 맛있었어요! 개인적으로 샐러드에 로메인이 좀 더 들어가 있었으면 참 좋았을 것 같아요.
947,ps**님,2020년 7월 8일,5,5,5,늘 배달해주셔서 감사합니당
948,ko**님,2020년 7월 8일,5,5,5,잘먹었습니다~~~~~~
949,ji**님,2020년 7월 8일,5,5,5,맛나여^^^^^^^
950,   손님,2020년 7월 8일,5,5,5,꼼꼼한 포장과 빠른 배달 해주셔서 감사합니당😇
