,아이디,날짜,맛평점,양평점,배달평점,리뷰
99,99**님,2022년 3월 26일,4,4,5,깔끔하니  맛 있어요 배달도 빨라요
100,im**님,2022년 3월 23일,5,4,5,빠른배달 .맛도 좋네요
101,do**님,2022년 3월 22일,5,5,5,굿입니다 나이스 귯~
102,id**님,2022년 3월 20일,5,5,5,"맛있게 잘 먹었습니다 
익스프레스인데 기사님이 많이
다니다 오신것만 좀 ^^;;;"
103,da**님,2022년 3월 19일,5,5,5,"사진이 없어서 포인트가 적립되지 않아도 '잘먹었습니다'라는 후기를 남깁니다.
감사합니다."
104,am**님,2022년 3월 17일,5,5,5,짜장면 제일 맛있어요!!
105,am**님,2022년 3월 17일,5,5,5,맛있어용 좀 눅눅해도 먹을만해요
106,ca**님,2022년 3월 16일,5,5,5,깨끗하고 맛있어서 항상 주문해 먹고 있어요
107,pu**님,2022년 3월 16일,5,5,5,사진은 못 남겨서 아쉽지만 여튼 정말 맛있나요
108,dl**님,2022년 3월 15일,5,5,5,항상 맛있어요. 어제는 비가와서 늦을것 같았는데 빨리 왔어요
109,eh**님,2022년 3월 15일,5,5,5,"맛있어요~
배달도 빠르구요~ 꿋!!!"
110,dd**님,2022년 3월 15일,5,5,3,"항상 잘 먹고 있습니다. 저도 식당하는데 직원들이 좋아해서 일주일에 한 번은 시켜서 먹는거 같습니다. 지난번에 누락된 것이 있어서 말씀드렸는데 오늘 잘 챙겨서 보내주셔서 감사드립니다. 
그나저나 익스프레스 배달은 문제가 많네요 ㅠ 오늘도 다른데 2~3곳 들렀다가 오시네요 ㅠ"
111,ha**님,2022년 3월 15일,5,5,5,배달 엄청 빠르게 와서 따뜻할때 맛있게 먹었어요
112,ta**님,2022년 3월 14일,5,5,5,항상 맛있게 잘 먹고 있어요~ 감사합니다☆^^
113,ch**님,2022년 3월 13일,5,5,5,배달도 빨리 오셔서 덕분에 맛있게 먹었습니다.
114,dg**님,2022년 3월 13일,5,5,5,늘 맛있게 먹습니당
115,99**님,2022년 3월 13일,5,5,5,아이들이 젤 좋아하는 탕슉이 있는곳.
116,mi**님,2022년 3월 12일,5,5,5,배달도 빠르고 맛있게 잘 먹었어요!
117,si**님,2022년 3월 9일,5,5,5,짜장면이 불었어요 근데 맛있어요
118,dd**님,2022년 3월 7일,5,5,5,"맛있게 잘 먹었습니다
정신없이 먹디보니 사진이 없네요"
119,eb**님,2022년 3월 7일,4,5,4,"맛도 좋고 양도 넉넉해서 맛있고 배부르게 먹었어요
특히 짬뽕 국물에 건더기 넉넉하고 해물도 들어있어 성의가 보여 기분 좋은 식사였습니다"
120,t0**님,2022년 3월 7일,5,4,5,맛도좋고  배달시간도 좋았어요  조금아쉽다면  양이   조금생각보다 적은것같았어요  만족스러웠어요
121,zz**님,2022년 3월 7일,5,5,5,홍콩반점 자주시켜먹는데 맛나요!!
122,sj**님,2022년 3월 5일,5,5,5,빠른 배달 최고 입니다. 포장 용기도 좋아요. 가격도 착하고 추천드립니다.
123,gg**님,2022년 3월 5일,5,5,5,"볶음 김치 유통기한 지난 게 왔어요....
짜장면은 맛있었습니다"
124,ha**님,2022년 3월 5일,3,4,5,"전에 먹고 맛있어서 시켰는데, 짜장곱배기 짜장양념 너무 적게 주셔서 맛없게 먹었어요. 양념 모자란 밍밍한 면 너무 싫어하거든요."
125,bl**님,2022년 3월 5일,5,5,5,맛있어요.  배달이 빨라요
126,sm**님,2022년 3월 4일,5,5,5,"탕수육이 참 맛있습니다.
좋은 저녁 잘 먹었습니다 ㅎㅎ"
127,te**님,2022년 3월 4일,2,2,1,정말 많이 시켰지만 오늘은 너무 아니다 싶어 리뷰 씁니다. 익스프레스의 장점도 모르겠네요. 면을 다 불어있고 탕수육은 너무 탔고 곱배기 양안 왜 이런지… 지금까지 이렇게까지 실망한적이 없는데…
128,bu**님,2022년 3월 4일,5,5,5,양이 많아서 두끼로 나눠먹었어요.
129,wh**님,2022년 3월 3일,5,5,5,맛있게잘먹었습니다
130,y2**님,2022년 3월 3일,5,5,5,"☆☆☆☆☆
☆☆☆☆☆"
131,pu**님,2022년 3월 1일,5,5,5,"탕수육 최고..
군만두는 좀 바삭했으면 좋겠어요
양은 만족."
132,kd**님,2022년 2월 28일,5,5,5,짬뽕은 사진과 같이 면이 따로와서 불지않고 맛있어서 좋았어요. 쟁반짜장도 맛있어요.
133,ji**님,2022년 2월 27일,5,5,5,맛있어요 ㅎㅎ 깔끔해요
134,my**님,2022년 2월 27일,5,5,5,"아이들이 짜장면 탕수육 먹고 싶다해서 주문!
익스프레스라 엄청 빨리 와요~~~ 맛있게 잘 먹었습니다!!"
135,dl**님,2022년 2월 26일,4,4,1,맛있어서 항상 시킵니다
136,zx**님,2022년 2월 26일,5,5,5,맛도 괜찮고 배달빨리와서 좋았어요
137,lk**님,2022년 2월 26일,5,5,5,다 맛있네요 ~~~
138,di**님,2022년 2월 24일,5,5,5,쟁반짜장은 처음 주문했는데 일반짜장과는 완전 다르네요~ 양도 많고 맛있어요. 탕수육은 워낙 유명하니깐요~ 맛있게 잘 먹었어요
139,sa**님,2022년 2월 24일,5,5,5,만족합니다 만족합니다
140,am**님,2022년 2월 24일,5,5,5,맛있게 잘 먹었습니다.
141,11**님,2022년 2월 23일,5,5,5,"오랫만에 먹었는데 맛있게 잘 먹었어요^^
짜장소스도 따로 판매해서 너무 좋아요~"
142,87**님,2022년 2월 23일,5,5,5,너무 너무 맛있어요~~좋아해
143,lo**님,2022년 2월 23일,4,4,5,엄청 빨리 왔어요!!!
144,ds**님,2022년 2월 22일,5,5,5,맛있게 먹었습니당
145,ji**님,2022년 2월 21일,5,5,5,배달도 빠르고 깔끔하고 맛있어요 ㅎㅎ
146,sb**님,2022년 2월 20일,5,5,5,늘 맛있게 먹고있어요ㅎㅎ입맛없을때마다 저희 한끼를 해결해주시는 홍콩반점…8ㅅ8
147,st**님,2022년 2월 18일,4,3,4,배달빠르고 맛있어요 탕수육도 하얗고 부드러워요
148,wh**님,2022년 2월 16일,5,5,5,"너무 맛있어요. 
언제 먹어도 짱짱!!!!"
149,99**님,2022년 2월 16일,5,5,5,아이들이 사랑하는 탕수육! 잘 먹었어요.
150,bo**님,2022년 2월 14일,5,5,5,"언제나 믿고 먹는 홍콩반점 죽전단대점! 빠르고 따뜻하게 도착해서 너무 맛나게 잘 먹었습니다 :) 
그리고 다른 플랫폼들의 한집 배달과는 차원이 다른 스피드의 요기요 익스프레스.. 짱입니다요! ❤️"
151,sa**님,2022년 2월 14일,5,5,5,"아주 깔끔한 맛입니다
포장도 좋고"
152,vi**님,2022년 2월 12일,5,5,5,따뜻하고 맛있게 잘 먹었습니다^^
